timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1671634837927,354,get-buyer-product-id,200,OK,NormalTest 1-17,text,true,,861,471,96,96,https://market-final-project.herokuapp.com/buyer/product/41239,354,0,0
1671634831241,7060,post-buyer-order,201,Created,NormalTest 1-6,text,false,"The operation lasted too long: It took 7,060 milliseconds, but should not have lasted longer than 2,000 milliseconds.",678,541,96,96,https://market-final-project.herokuapp.com/buyer/order,7060,0,0
1671634837903,398,post login,201,Created,NormalTest 1-86,text,true,,525,386,96,96,https://market-final-project.herokuapp.com/auth/login,398,0,0
1671634831354,6955,delete-seller-product,200,OK,NormalTest 1-54,text,false,"The operation lasted too long: It took 6,955 milliseconds, but should not have lasted longer than 2,000 milliseconds.",322,494,96,96,https://market-final-project.herokuapp.com/seller/product/41145,6955,0,0
1671634834193,4116,get-seller-product-id,200,OK,NormalTest 1-53,text,false,"The operation lasted too long: It took 4,116 milliseconds, but should not have lasted longer than 2,000 milliseconds.",714,472,96,96,https://market-final-project.herokuapp.com/seller/product/41188,4116,0,0
1671634835614,2725,get-buyer-order-id,200,OK,NormalTest 1-15,text,false,"The operation lasted too long: It took 2,725 milliseconds, but should not have lasted longer than 2,000 milliseconds.",1169,469,96,96,https://market-final-project.herokuapp.com/buyer/order/16696,2725,0,0
1671634831812,6540,post-seller-product,201,Created,NormalTest 1-51,text,false,"The operation lasted too long: It took 6,540 milliseconds, but should not have lasted longer than 2,000 milliseconds.",675,124316,96,96,https://market-final-project.herokuapp.com/seller/product,6540,0,0
1671634837927,439,get-buyer-product,200,OK,NormalTest 1-93,text,true,,749,525,96,96,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,439,0,0
1671634831857,6533,post-seller-product,201,Created,NormalTest 1-23,text,false,"The operation lasted too long: It took 6,533 milliseconds, but should not have lasted longer than 2,000 milliseconds.",675,124256,96,96,https://market-final-project.herokuapp.com/seller/product,6533,0,0
1671634837898,505,get-buyer-order,200,OK,NormalTest 1-32,text,true,,1171,463,96,96,https://market-final-project.herokuapp.com/buyer/order,505,0,0
1671634837894,522,post-register,201,Created,NormalTest 1-48,text,true,,574,864,96,96,https://market-final-project.herokuapp.com/auth/register,522,0,0
1671634836650,1776,post login,201,Created,NormalTest 1-22,text,true,,525,386,96,96,https://market-final-project.herokuapp.com/auth/login,1776,0,0
1671634838074,375,get-buyer-product-id,200,OK,NormalTest 1-70,text,true,,861,471,96,96,https://market-final-project.herokuapp.com/buyer/product/41238,375,0,0
1671634838099,358,get-seller-product-id,200,OK,NormalTest 1-91,text,true,,714,472,96,96,https://market-final-project.herokuapp.com/seller/product/41231,358,0,0
1671634837690,768,post-seller-product,201,Created,NormalTest 1-26,text,true,,675,124247,96,96,https://market-final-project.herokuapp.com/seller/product,768,0,0
1671634837989,491,delete-seller-product,200,OK,NormalTest 1-94,text,true,,322,494,96,96,https://market-final-project.herokuapp.com/seller/product/41225,491,0,0
1671634837922,558,get-buyer-product,200,OK,NormalTest 1-77,text,true,,749,525,96,96,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,558,0,0
1671634837897,583,post-seller-product,201,Created,NormalTest 1-96,text,true,,675,124247,96,96,https://market-final-project.herokuapp.com/seller/product,583,0,0
1671634831290,7198,delete-seller-product,200,OK,NormalTest 1-78,text,false,"The operation lasted too long: It took 7,198 milliseconds, but should not have lasted longer than 2,000 milliseconds.",322,494,96,96,https://market-final-project.herokuapp.com/seller/product/41167,7198,0,0
1671634831405,7106,delete-seller-product,200,OK,NormalTest 1-33,text,false,"The operation lasted too long: It took 7,106 milliseconds, but should not have lasted longer than 2,000 milliseconds.",322,494,96,96,https://market-final-project.herokuapp.com/seller/product/41142,7106,0,0
1671634837898,627,delete-seller-product,200,OK,NormalTest 1-40,text,true,,322,494,96,96,https://market-final-project.herokuapp.com/seller/product/41178,627,0,0
1671634837473,1068,post-seller-product,201,Created,NormalTest 1-21,text,true,,675,124283,96,96,https://market-final-project.herokuapp.com/seller/product,1068,0,0
1671634837111,1470,post login,201,Created,NormalTest 1-3,text,true,,525,386,96,96,https://market-final-project.herokuapp.com/auth/login,1470,0,0
1671634838301,304,get-buyer-product,200,OK,NormalTest 1-86,text,true,,749,525,96,96,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,304,0,0
1671634838271,382,put-buyer-order-id,200,OK,NormalTest 1-49,text,true,,673,488,96,96,https://market-final-project.herokuapp.com/buyer/order/16700,382,0,0
1671634838366,349,get-buyer-product-id,200,OK,NormalTest 1-93,text,true,,860,471,95,95,https://market-final-project.herokuapp.com/buyer/product/41245,349,0,0
1671634838340,384,put-buyer-order-id,200,OK,NormalTest 1-15,text,true,,673,488,95,95,https://market-final-project.herokuapp.com/buyer/order/16696,384,0,0
1671634838352,380,post-register,201,Created,NormalTest 1-51,text,true,,574,869,94,94,https://market-final-project.herokuapp.com/auth/register,379,0,0
1671634836888,1854,post login,201,Created,NormalTest 1-44,text,true,,522,384,94,94,https://market-final-project.herokuapp.com/auth/login,1854,0,0
1671634838416,385,post login,201,Created,NormalTest 1-48,text,true,,525,386,94,94,https://market-final-project.herokuapp.com/auth/login,385,0,0
1671634838309,529,post-seller-product,201,Created,NormalTest 1-54,text,true,,675,124319,94,94,https://market-final-project.herokuapp.com/seller/product,529,0,0
1671634838606,282,get-buyer-product-id,200,OK,NormalTest 1-86,text,true,,861,471,94,94,https://market-final-project.herokuapp.com/buyer/product/41260,282,0,0
1671634831550,7438,post-buyer-order,201,Created,NormalTest 1-28,text,false,"The operation lasted too long: It took 7,438 milliseconds, but should not have lasted longer than 2,000 milliseconds.",678,536,94,94,https://market-final-project.herokuapp.com/buyer/order,7438,0,0
1671634838716,298,post-buyer-order,201,Created,NormalTest 1-93,text,true,,678,541,94,94,https://market-final-project.herokuapp.com/buyer/order,298,0,0
1671634838511,576,post-seller-product,201,Created,NormalTest 1-33,text,true,,675,124292,94,94,https://market-final-project.herokuapp.com/seller/product,576,0,0
1671634838801,311,get-buyer-product,200,OK,NormalTest 1-48,text,true,,749,525,94,94,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,311,0,0
1671634837268,1875,get-buyer-product,200,OK,NormalTest 1-27,text,true,,749,525,94,94,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,1875,0,0
1671634831597,7548,delete-seller-product,200,OK,NormalTest 1-57,text,false,"The operation lasted too long: It took 7,548 milliseconds, but should not have lasted longer than 2,000 milliseconds.",322,494,94,94,https://market-final-project.herokuapp.com/seller/product/41179,7548,0,0
1671634836032,3134,get-buyer-order,200,OK,NormalTest 1-37,text,false,"The operation lasted too long: It took 3,134 milliseconds, but should not have lasted longer than 2,000 milliseconds.",1170,463,94,94,https://market-final-project.herokuapp.com/buyer/order,3134,0,0
1671634838839,354,post-register,201,Created,NormalTest 1-54,text,true,,574,874,94,94,https://market-final-project.herokuapp.com/auth/register,354,0,0
1671634832517,6693,post-seller-product,201,Created,NormalTest 1-45,text,false,"The operation lasted too long: It took 6,693 milliseconds, but should not have lasted longer than 2,000 milliseconds.",675,124265,94,94,https://market-final-project.herokuapp.com/seller/product,6693,0,0
1671634838888,373,post-buyer-order,201,Created,NormalTest 1-86,text,true,,678,541,94,94,https://market-final-project.herokuapp.com/buyer/order,373,0,0
1671634834824,4437,get-seller-product-id,200,OK,NormalTest 1-89,text,false,"The operation lasted too long: It took 4,437 milliseconds, but should not have lasted longer than 2,000 milliseconds.",714,472,94,94,https://market-final-project.herokuapp.com/seller/product/41196,4437,0,0
1671634839014,281,get-buyer-order,200,OK,NormalTest 1-93,text,true,,1170,463,94,94,https://market-final-project.herokuapp.com/buyer/order,281,0,0
1671634832458,6988,post-seller-product,201,Created,NormalTest 1-13,text,false,"The operation lasted too long: It took 6,988 milliseconds, but should not have lasted longer than 2,000 milliseconds.",675,124310,94,94,https://market-final-project.herokuapp.com/seller/product,6988,0,0
1671634839166,287,get-buyer-order-id,200,OK,NormalTest 1-37,text,true,,1168,469,94,94,https://market-final-project.herokuapp.com/buyer/order/16693,287,0,0
1671634839088,440,post-register,201,Created,NormalTest 1-33,text,true,,574,854,94,94,https://market-final-project.herokuapp.com/auth/register,440,0,0
1671634839193,360,post login,201,Created,NormalTest 1-54,text,true,,525,386,94,94,https://market-final-project.herokuapp.com/auth/login,360,0,0
1671634839295,286,get-buyer-order-id,200,OK,NormalTest 1-93,text,true,,1168,469,94,94,https://market-final-project.herokuapp.com/buyer/order/16705,286,0,0
1671634832525,7130,post-seller-product,201,Created,NormalTest 1-84,text,false,"The operation lasted too long: It took 7,130 milliseconds, but should not have lasted longer than 2,000 milliseconds.",675,124301,94,94,https://market-final-project.herokuapp.com/seller/product,7130,0,0
1671634832517,7141,post-seller-product,201,Created,NormalTest 1-58,text,false,"The operation lasted too long: It took 7,141 milliseconds, but should not have lasted longer than 2,000 milliseconds.",675,124274,94,94,https://market-final-project.herokuapp.com/seller/product,7141,0,0
1671634837481,2199,get-buyer-product-id,200,OK,NormalTest 1-11,text,false,"The operation lasted too long: It took 2,199 milliseconds, but should not have lasted longer than 2,000 milliseconds.",861,471,94,94,https://market-final-project.herokuapp.com/buyer/product/41249,2199,0,0
1671634837554,2131,get-buyer-product-id,200,OK,NormalTest 1-7,text,false,"The operation lasted too long: It took 2,131 milliseconds, but should not have lasted longer than 2,000 milliseconds.",861,471,94,94,https://market-final-project.herokuapp.com/buyer/product/41229,2131,0,0
1671634831931,7791,delete-seller-product,200,OK,NormalTest 1-52,text,false,"The operation lasted too long: It took 7,791 milliseconds, but should not have lasted longer than 2,000 milliseconds.",322,494,94,94,https://market-final-project.herokuapp.com/seller/product/41152,7791,0,0
1671634832819,6934,post-seller-product,201,Created,NormalTest 1-19,text,false,"The operation lasted too long: It took 6,934 milliseconds, but should not have lasted longer than 2,000 milliseconds.",675,124292,94,94,https://market-final-project.herokuapp.com/seller/product,6934,0,0
1671634837793,1962,get-buyer-product-id,200,OK,NormalTest 1-83,text,true,,861,471,94,94,https://market-final-project.herokuapp.com/buyer/product/41244,1962,0,0
1671634839446,368,post-register,201,Created,NormalTest 1-13,text,true,,573,858,94,94,https://market-final-project.herokuapp.com/auth/register,368,0,0
1671634839453,362,put-buyer-order-id,200,OK,NormalTest 1-37,text,true,,673,488,94,94,https://market-final-project.herokuapp.com/buyer/order/16693,362,0,0
1671634839553,308,get-buyer-product,200,OK,NormalTest 1-54,text,true,,749,525,93,93,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,308,0,0
1671634839658,401,post-register,201,Created,NormalTest 1-58,text,true,,574,889,93,93,https://market-final-project.herokuapp.com/auth/register,401,0,0
1671634838098,2027,post login,201,Created,NormalTest 1-80,text,false,"The operation lasted too long: It took 2,027 milliseconds, but should not have lasted longer than 2,000 milliseconds.",525,386,93,93,https://market-final-project.herokuapp.com/auth/login,2027,0,0
1671634839753,406,post-register,201,Created,NormalTest 1-19,text,true,,574,874,93,93,https://market-final-project.herokuapp.com/auth/register,406,0,0
1671634836533,3626,get-seller-product,200,OK,NormalTest 1-92,text,false,"The operation lasted too long: It took 3,626 milliseconds, but should not have lasted longer than 2,000 milliseconds.",716,466,93,93,https://market-final-project.herokuapp.com/seller/product,3626,0,0
1671634839861,332,get-buyer-product-id,200,OK,NormalTest 1-54,text,true,,861,471,93,93,https://market-final-project.herokuapp.com/buyer/product/41268,332,0,0
1671634839755,438,post-buyer-order,201,Created,NormalTest 1-83,text,true,,678,541,93,93,https://market-final-project.herokuapp.com/buyer/order,438,0,0
1671634839685,586,post-buyer-order,201,Created,NormalTest 1-7,text,true,,678,541,93,93,https://market-final-project.herokuapp.com/buyer/order,586,0,0
1671634840059,358,post login,201,Created,NormalTest 1-58,text,true,,525,386,93,93,https://market-final-project.herokuapp.com/auth/login,358,0,0
1671634840126,372,get-buyer-product,200,OK,NormalTest 1-80,text,true,,749,525,93,93,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,372,0,0
1671634840159,359,post login,201,Created,NormalTest 1-19,text,true,,525,386,93,93,https://market-final-project.herokuapp.com/auth/login,359,0,0
1671634840193,359,get-buyer-order,200,OK,NormalTest 1-83,text,true,,1171,463,93,93,https://market-final-project.herokuapp.com/buyer/order,359,0,0
1671634840272,287,get-buyer-order,200,OK,NormalTest 1-7,text,true,,1171,463,93,93,https://market-final-project.herokuapp.com/buyer/order,287,0,0
1671634840159,424,get-seller-product-id,200,OK,NormalTest 1-92,text,true,,714,472,93,93,https://market-final-project.herokuapp.com/seller/product/41243,424,0,0
1671634838185,2485,get-buyer-product,200,OK,NormalTest 1-20,text,false,"The operation lasted too long: It took 2,485 milliseconds, but should not have lasted longer than 2,000 milliseconds.",749,525,93,93,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,2485,0,0
1671634840418,310,get-buyer-product,200,OK,NormalTest 1-58,text,true,,749,525,93,93,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,310,0,0
1671634838271,2462,get-buyer-product,200,OK,NormalTest 1-68,text,false,"The operation lasted too long: It took 2,462 milliseconds, but should not have lasted longer than 2,000 milliseconds.",749,525,93,93,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,2462,0,0
1671634838426,2321,get-buyer-product,200,OK,NormalTest 1-22,text,false,"The operation lasted too long: It took 2,321 milliseconds, but should not have lasted longer than 2,000 milliseconds.",749,525,93,93,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,2321,0,0
1671634838582,2165,get-buyer-product,200,OK,NormalTest 1-3,text,false,"The operation lasted too long: It took 2,165 milliseconds, but should not have lasted longer than 2,000 milliseconds.",749,525,93,93,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,2165,0,0
1671634832605,8146,post-seller-product,201,Created,NormalTest 1-36,text,false,"The operation lasted too long: It took 8,146 milliseconds, but should not have lasted longer than 2,000 milliseconds.",675,124337,93,93,https://market-final-project.herokuapp.com/seller/product,8146,0,0
1671634838480,2292,get-buyer-product-id,200,OK,NormalTest 1-77,text,false,"The operation lasted too long: It took 2,292 milliseconds, but should not have lasted longer than 2,000 milliseconds.",861,471,93,93,https://market-final-project.herokuapp.com/buyer/product/41233,2292,0,0
1671634840499,345,get-buyer-product-id,200,OK,NormalTest 1-80,text,true,,861,471,93,93,https://market-final-project.herokuapp.com/buyer/product/41234,345,0,0
1671634836011,4833,get-seller-product-id,200,OK,NormalTest 1-82,text,false,"The operation lasted too long: It took 4,833 milliseconds, but should not have lasted longer than 2,000 milliseconds.",714,472,93,93,https://market-final-project.herokuapp.com/seller/product/41230,4833,0,0
1671634840559,289,get-buyer-order-id,200,OK,NormalTest 1-7,text,true,,1169,469,93,93,https://market-final-project.herokuapp.com/buyer/order/16707,289,0,0
1671634840583,312,delete-seller-product,200,OK,NormalTest 1-92,text,true,,322,494,93,93,https://market-final-project.herokuapp.com/seller/product/41243,312,0,0
1671634840670,266,get-buyer-product-id,200,OK,NormalTest 1-20,text,true,,861,471,93,93,https://market-final-project.herokuapp.com/buyer/product/41259,266,0,0
1671634838732,2270,post login,201,Created,NormalTest 1-51,text,false,"The operation lasted too long: It took 2,270 milliseconds, but should not have lasted longer than 2,000 milliseconds.",525,386,93,93,https://market-final-project.herokuapp.com/auth/login,2270,0,0
1671634840747,269,get-buyer-product-id,200,OK,NormalTest 1-22,text,true,,861,471,93,93,https://market-final-project.herokuapp.com/buyer/product/41246,269,0,0
1671634840747,288,get-buyer-product-id,200,OK,NormalTest 1-3,text,true,,861,471,93,93,https://market-final-project.herokuapp.com/buyer/product/41242,288,0,0
1671634840848,299,put-buyer-order-id,200,OK,NormalTest 1-7,text,true,,673,488,93,93,https://market-final-project.herokuapp.com/buyer/order/16707,299,0,0
1671634840752,427,post-register,201,Created,NormalTest 1-36,text,true,,573,858,92,92,https://market-final-project.herokuapp.com/auth/register,427,0,0
1671634840936,304,post-buyer-order,201,Created,NormalTest 1-20,text,true,,678,541,92,92,https://market-final-project.herokuapp.com/buyer/order,304,0,0
1671634840844,397,post-buyer-order,201,Created,NormalTest 1-80,text,true,,678,541,92,92,https://market-final-project.herokuapp.com/buyer/order,397,0,0
1671634840844,441,delete-seller-product,200,OK,NormalTest 1-82,text,true,,322,494,92,92,https://market-final-project.herokuapp.com/seller/product/41230,441,0,0
1671634838742,2543,get-buyer-product,200,OK,NormalTest 1-44,text,false,"The operation lasted too long: It took 2,543 milliseconds, but should not have lasted longer than 2,000 milliseconds.",749,522,92,92,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,2543,0,0
1671634841016,284,post-buyer-order,201,Created,NormalTest 1-22,text,true,,678,541,92,92,https://market-final-project.herokuapp.com/buyer/order,284,0,0
1671634841036,331,post-buyer-order,201,Created,NormalTest 1-3,text,true,,678,541,92,92,https://market-final-project.herokuapp.com/buyer/order,331,0,0
1671634837310,4067,get-buyer-order,200,OK,NormalTest 1-14,text,false,"The operation lasted too long: It took 4,067 milliseconds, but should not have lasted longer than 2,000 milliseconds.",1171,463,92,92,https://market-final-project.herokuapp.com/buyer/order,4067,0,0
1671634832556,8884,delete-seller-product,200,OK,NormalTest 1-76,text,false,"The operation lasted too long: It took 8,884 milliseconds, but should not have lasted longer than 2,000 milliseconds.",322,494,92,92,https://market-final-project.herokuapp.com/seller/product/41185,8884,0,0
1671634837377,4079,post-register,201,Created,NormalTest 1-30,text,false,"The operation lasted too long: It took 4,079 milliseconds, but should not have lasted longer than 2,000 milliseconds.",574,849,92,92,https://market-final-project.herokuapp.com/auth/register,4079,0,0
1671634837375,4114,post-register,201,Created,NormalTest 1-39,text,false,"The operation lasted too long: It took 4,114 milliseconds, but should not have lasted longer than 2,000 milliseconds.",574,879,92,92,https://market-final-project.herokuapp.com/auth/register,4114,0,0
1671634839113,2462,get-buyer-product-id,200,OK,NormalTest 1-48,text,false,"The operation lasted too long: It took 2,462 milliseconds, but should not have lasted longer than 2,000 milliseconds.",859,471,92,92,https://market-final-project.herokuapp.com/buyer/product/41262,2462,0,0
1671634839144,2436,get-buyer-product-id,200,OK,NormalTest 1-27,text,false,"The operation lasted too long: It took 2,436 milliseconds, but should not have lasted longer than 2,000 milliseconds.",861,471,92,92,https://market-final-project.herokuapp.com/buyer/product/41251,2436,0,0
1671634832631,8956,put-buyer-order-id,200,OK,NormalTest 1-65,text,false,"The operation lasted too long: It took 8,956 milliseconds, but should not have lasted longer than 2,000 milliseconds.",673,488,92,92,https://market-final-project.herokuapp.com/buyer/order/16691,8956,0,0
1671634841241,362,get-buyer-order,200,OK,NormalTest 1-80,text,true,,1171,463,91,91,https://market-final-project.herokuapp.com/buyer/order,362,0,0
1671634837640,3976,get-buyer-order,200,OK,NormalTest 1-41,text,false,"The operation lasted too long: It took 3,976 milliseconds, but should not have lasted longer than 2,000 milliseconds.",1171,463,91,91,https://market-final-project.herokuapp.com/buyer/order,3976,0,0
1671634833658,7965,post-seller-product,201,Created,NormalTest 1-75,text,false,"The operation lasted too long: It took 7,965 milliseconds, but should not have lasted longer than 2,000 milliseconds.",675,124274,91,91,https://market-final-project.herokuapp.com/seller/product,7965,0,0
1671634836458,5168,get-seller-product-id,200,OK,NormalTest 1-67,text,false,"The operation lasted too long: It took 5,168 milliseconds, but should not have lasted longer than 2,000 milliseconds.",714,469,91,91,https://market-final-project.herokuapp.com/seller/product/41221,5168,0,0
1671634841285,343,get-buyer-product-id,200,OK,NormalTest 1-44,text,true,,861,468,91,91,https://market-final-project.herokuapp.com/buyer/product/41250,343,0,0
1671634836465,5169,get-seller-product-id,200,OK,NormalTest 1-66,text,false,"The operation lasted too long: It took 5,169 milliseconds, but should not have lasted longer than 2,000 milliseconds.",714,472,91,91,https://market-final-project.herokuapp.com/seller/product/41223,5169,0,0
1671634837690,3972,get-buyer-order-id,200,OK,NormalTest 1-2,text,false,"The operation lasted too long: It took 3,972 milliseconds, but should not have lasted longer than 2,000 milliseconds.",1169,469,91,91,https://market-final-project.herokuapp.com/buyer/order/16694,3972,0,0
1671634841367,318,get-buyer-order,200,OK,NormalTest 1-3,text,true,,1171,463,91,91,https://market-final-project.herokuapp.com/buyer/order,317,0,0
1671634833708,7978,post-seller-product,201,Created,NormalTest 1-35,text,false,"The operation lasted too long: It took 7,978 milliseconds, but should not have lasted longer than 2,000 milliseconds.",675,124314,91,91,https://market-final-project.herokuapp.com/seller/product,7978,0,0
1671634832951,8769,delete-seller-product,200,OK,NormalTest 1-87,text,false,"The operation lasted too long: It took 8,769 milliseconds, but should not have lasted longer than 2,000 milliseconds.",322,494,91,91,https://market-final-project.herokuapp.com/seller/product/41202,8769,0,0
1671634838391,3389,post-register,201,Created,NormalTest 1-23,text,false,"The operation lasted too long: It took 3,389 milliseconds, but should not have lasted longer than 2,000 milliseconds.",573,883,91,91,https://market-final-project.herokuapp.com/auth/register,3389,0,0
1671634841580,308,post-buyer-order,201,Created,NormalTest 1-27,text,true,,678,541,91,91,https://market-final-project.herokuapp.com/buyer/order,308,0,0
1671634839529,2403,post login,201,Created,NormalTest 1-33,text,false,"The operation lasted too long: It took 2,403 milliseconds, but should not have lasted longer than 2,000 milliseconds.",525,386,91,91,https://market-final-project.herokuapp.com/auth/login,2403,0,0
1671634841634,406,delete-seller-product,200,OK,NormalTest 1-66,text,true,,322,494,91,91,https://market-final-project.herokuapp.com/seller/product/41223,406,0,0
1671634841627,413,delete-seller-product,200,OK,NormalTest 1-67,text,true,,322,491,91,91,https://market-final-project.herokuapp.com/seller/product/41221,413,0,0
1671634841623,417,post-register,201,Created,NormalTest 1-75,text,true,,574,874,91,91,https://market-final-project.herokuapp.com/auth/register,417,0,0
1671634841663,417,put-buyer-order-id,200,OK,NormalTest 1-2,text,true,,673,488,91,91,https://market-final-project.herokuapp.com/buyer/order/16694,417,0,0
1671634841285,821,post-seller-product,201,Created,NormalTest 1-82,text,true,,675,124265,90,90,https://market-final-project.herokuapp.com/seller/product,821,0,0
1671634841440,720,post-seller-product,201,Created,NormalTest 1-76,text,true,,675,124328,90,90,https://market-final-project.herokuapp.com/seller/product,720,0,0
1671634839815,2546,post login,201,Created,NormalTest 1-13,text,false,"The operation lasted too long: It took 2,546 milliseconds, but should not have lasted longer than 2,000 milliseconds.",522,384,90,90,https://market-final-project.herokuapp.com/auth/login,2546,0,0
1671634841720,656,post-seller-product,201,Created,NormalTest 1-87,text,true,,675,124274,90,90,https://market-final-project.herokuapp.com/seller/product,656,0,0
1671634838458,3919,post-register,201,Created,NormalTest 1-26,text,false,"The operation lasted too long: It took 3,919 milliseconds, but should not have lasted longer than 2,000 milliseconds.",574,879,90,90,https://market-final-project.herokuapp.com/auth/register,3919,0,0
1671634838301,4096,get-buyer-order,200,OK,NormalTest 1-6,text,false,"The operation lasted too long: It took 4,096 milliseconds, but should not have lasted longer than 2,000 milliseconds.",1171,463,90,90,https://market-final-project.herokuapp.com/buyer/order,4096,0,0
1671634838404,3994,get-buyer-order-id,200,OK,NormalTest 1-32,text,false,"The operation lasted too long: It took 3,994 milliseconds, but should not have lasted longer than 2,000 milliseconds.",1169,469,90,90,https://market-final-project.herokuapp.com/buyer/order/16698,3994,0,0
1671634838480,3918,post-register,201,Created,NormalTest 1-96,text,false,"The operation lasted too long: It took 3,918 milliseconds, but should not have lasted longer than 2,000 milliseconds.",574,884,90,90,https://market-final-project.herokuapp.com/auth/register,3918,0,0
1671634833337,9071,delete-seller-product,200,OK,NormalTest 1-47,text,false,"The operation lasted too long: It took 9,071 milliseconds, but should not have lasted longer than 2,000 milliseconds.",322,494,90,90,https://market-final-project.herokuapp.com/seller/product/41190,9071,0,0
1671634832974,9443,delete-seller-product,200,OK,NormalTest 1-95,text,false,"The operation lasted too long: It took 9,443 milliseconds, but should not have lasted longer than 2,000 milliseconds.",322,494,90,90,https://market-final-project.herokuapp.com/seller/product/41187,9443,0,0
1671634840728,1708,get-buyer-product-id,200,OK,NormalTest 1-58,text,true,,861,471,90,90,https://market-final-project.herokuapp.com/buyer/product/41255,1708,0,0
1671634840734,1706,get-buyer-product-id,400,Bad Request,NormalTest 1-68,text,false,,384,476,90,90,https://market-final-project.herokuapp.com/buyer/product/idNotfound,1706,0,0
1671634838541,3929,post-register,201,Created,NormalTest 1-21,text,false,"The operation lasted too long: It took 3,929 milliseconds, but should not have lasted longer than 2,000 milliseconds.",574,864,90,90,https://market-final-project.herokuapp.com/auth/register,3929,0,0
1671634832854,9617,delete-seller-product,200,OK,NormalTest 1-85,text,false,"The operation lasted too long: It took 9,617 milliseconds, but should not have lasted longer than 2,000 milliseconds.",322,494,90,90,https://market-final-project.herokuapp.com/seller/product/41199,9617,0,0
1671634833451,9030,delete-seller-product,200,OK,NormalTest 1-72,text,false,"The operation lasted too long: It took 9,030 milliseconds, but should not have lasted longer than 2,000 milliseconds.",322,494,90,90,https://market-final-project.herokuapp.com/seller/product/41206,9030,0,0
1671634842106,465,post-register,201,Created,NormalTest 1-82,text,true,,574,859,90,90,https://market-final-project.herokuapp.com/auth/register,465,0,0
1671634842040,549,post-seller-product,201,Created,NormalTest 1-66,text,true,,675,124256,90,90,https://market-final-project.herokuapp.com/seller/product,549,0,0
1671634840518,2108,get-buyer-product,200,OK,NormalTest 1-19,text,false,"The operation lasted too long: It took 2,108 milliseconds, but should not have lasted longer than 2,000 milliseconds.",749,525,90,90,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,2108,0,0
1671634838988,3644,get-buyer-order,200,OK,NormalTest 1-28,text,false,"The operation lasted too long: It took 3,644 milliseconds, but should not have lasted longer than 2,000 milliseconds.",1169,458,90,90,https://market-final-project.herokuapp.com/buyer/order,3644,0,0
1671634839210,3423,post-register,201,Created,NormalTest 1-45,text,false,"The operation lasted too long: It took 3,423 milliseconds, but should not have lasted longer than 2,000 milliseconds.",574,854,90,90,https://market-final-project.herokuapp.com/auth/register,3423,0,0
1671634841002,1637,get-buyer-product,200,OK,NormalTest 1-51,text,true,,749,525,90,90,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,1637,0,0
1671634839262,3377,get-buyer-order,200,OK,NormalTest 1-86,text,false,"The operation lasted too long: It took 3,377 milliseconds, but should not have lasted longer than 2,000 milliseconds.",1171,463,90,90,https://market-final-project.herokuapp.com/buyer/order,3377,0,0
1671634835098,7541,post-seller-product,201,Created,NormalTest 1-29,text,false,"The operation lasted too long: It took 7,541 milliseconds, but should not have lasted longer than 2,000 milliseconds.",675,124283,90,90,https://market-final-project.herokuapp.com/seller/product,7541,0,0
1671634842160,482,post-register,201,Created,NormalTest 1-76,text,true,,573,848,90,90,https://market-final-project.herokuapp.com/auth/register,482,0,0
1671634833971,8737,delete-seller-product,200,OK,NormalTest 1-25,text,false,"The operation lasted too long: It took 8,737 milliseconds, but should not have lasted longer than 2,000 milliseconds.",322,494,90,90,https://market-final-project.herokuapp.com/seller/product/41153,8737,0,0
1671634835003,7705,post-seller-product,201,Created,NormalTest 1-98,text,false,"The operation lasted too long: It took 7,705 milliseconds, but should not have lasted longer than 2,000 milliseconds.",675,124265,90,90,https://market-final-project.herokuapp.com/seller/product,7705,0,0
1671634842378,360,post login,201,Created,NormalTest 1-26,text,true,,525,386,90,90,https://market-final-project.herokuapp.com/auth/login,360,0,0
